"Qubit","T1 (us)","T2 (us)","Readout assignment error","Prob meas0 prep1","Prob meas1 prep0","Readout length (ns)","ID error","Single-qubit gate length (ns)","RX error","Z-axis rotation (rz) error","√x (sx) error","Pauli-X error","CZ error","Gate length (ns)","RZZ error","MEASURE error","MEASURE_2 error","Operational"
"79","403.90291620773377","94.56663510458765","0.0152587890625","0.01513671875","0.015380859375","2280","0.00019922313023562852","32","0.00019922313023562852","0","0.00019922313023562852","0.00019922313023562852","93:0.0021858713041433275;73:0.00135635388753938","93:68;73:68","93:0.002210330114135406;73:0.0023944762038698164","0.0152587890625","0.006591796875","Yes"
"80","301.94168967298","303.9769159116502","0.0283203125","0.050048828125","0.006591796875","2280","0.00024909053973330936","32","0.00024909053973330936","0","0.00024909053973330936","0.00024909053973330936","81:0.0013546090149750278","81:68","81:0.0037821293677813284","0.0283203125","0.1298828125","Yes"
"81","261.6357951884909","284.72688802502194","0.03466796875","0.06201171875","0.00732421875","2280","0.00013324284151353572","32","0.00013324284151353572","0","0.00013324284151353572","0.00013324284151353572","80:0.0013546090149750278;82:0.0016243532156837992;76:0.002094056551681517","80:68;82:68;76:68","80:0.0037821293677813284;82:0.06384373930368883;76:0.004065229917495777","0.03466796875","0.013427734375","Yes"
"82","261.26103718594226","9.71220927278035","0.0640869140625","0.04638671875","0.081787109375","2280","0.00014877900920685897","32","0.00014877900920685897","0","0.00014877900920685897","0.00014877900920685897","81:0.0016243532156837992;83:0.0011478326031402197","81:68;83:68","81:0.06384373930368883;83:0.001526781775651187","0.0640869140625","0.375","Yes"
"83","344.46418286897773","234.58439759991305","0.0712890625","0.049072265625","0.093505859375","2280","0.00015063816930625253","32","0.00015063816930625253","0","0.00015063816930625253","0.00015063816930625253","96:0.0019702645266789776;82:0.0011478326031402197;84:0.0018445082268847002","96:68;82:68;84:68","96:0.048722792417174504;82:0.001526781775651187;84:0.0024515512952691942","0.0712890625","0.07177734375","Yes"
"84","317.89114725770014","78.29785787533613","0.0240478515625","0.0244140625","0.023681640625","2280","0.0005428301711544683","32","0.0005428301711544683","0","0.0005428301711544683","0.0005428301711544683","83:0.0018445082268847002;85:0.0032514796937271884","83:68;85:68","83:0.0024515512952691942;85:0.0032749918840394576","0.0240478515625","0.023193359375","Yes"
"85","225.0569359999065","128.7110319591267","0.0120849609375","0.019775390625","0.00439453125","2280","0.00031016539046514415","32","0.00031016539046514415","0","0.00031016539046514415","0.00031016539046514415","77:0.002873542495750725;86:0.002825338711922948;84:0.0032514796937271884","77:68;86:68;84:68","77:0.002552263941499988;86:0.044871203787296116;84:0.0032749918840394576","0.0120849609375","0.01318359375","Yes"
"86","153.02772661581696","20.788275484396962","0.0115966796875","0.017578125","0.005615234375","2280","0.00034743122591668525","32","0.00034743122591668525","0","0.00034743122591668525","0.00034743122591668525","85:0.002825338711922948;87:0.004976249139507033","85:68;87:68","85:0.044871203787296116;87:0.007181652548702566","0.0115966796875","0.00390625","Yes"
"87","120.70125192853897","86.05508412624","0.0098876953125","0.015380859375","0.00439453125","2280","","32","","0","","","86:0.004976249139507033;88:0.002124026987689709;97:0.0016005657608621493","86:68;88:68;97:68","86:0.007181652548702566;88:0.0035874937096939674;97:0.0024652588861524827","0.0098876953125","0.00537109375","Yes"
"88","254.9345942014428","11.906825791888018","0.0106201171875","0.0107421875","0.010498046875","2280","0.00017124050554839963","32","0.00017124050554839963","0","0.00017124050554839963","0.00017124050554839963","87:0.002124026987689709;89:0.002834836363593246","87:68;89:68","87:0.0035874937096939674;89:0.003841469843922668","0.0106201171875","0.005126953125","Yes"
"89","338.1461659137104","184.0089393144948","0.011474609375","0.011474609375","0.011474609375","2280","0.00020136312090850543","32","0.00020136312090850543","0","0.00020136312090850543","0.00020136312090850543","90:0.0012405118383790603;88:0.002834836363593246;78:0.001976626830798439","90:68;88:68;78:68","90:0.05134908077928371;88:0.003841469843922668;78:0.0029900468219212217","0.011474609375","0.00732421875","Yes"
"90","176.31988538474462","169.26179261614612","0.0101318359375","0.01025390625","0.010009765625","2280","0.00015869009412161517","32","0.00015869009412161517","0","0.00015869009412161517","0.00015869009412161517","89:0.0012405118383790603;91:0.0017155241066753868","89:68;91:68","89:0.05134908077928371;91:0.0035587201556127046","0.0101318359375","0.009521484375","Yes"
"91","274.83736803522436","117.77676478219506","0.0130615234375","0.009765625","0.016357421875","2280","0.00020454507290085385","32","0.00020454507290085385","0","0.00020454507290085385","0.00020454507290085385","98:0.0017510341325015222;90:0.0017155241066753868;92:0.0015126780891779879","98:68;90:68;92:68","98:0.002094176972193579;90:0.0035587201556127046;92:0.003049034335764672","0.0130615234375","0.005615234375","Yes"
"92","275.25963438796794","264.60990344029676","0.04296875","0.03662109375","0.04931640625","2280","0.00012853899735159542","32","0.00012853899735159542","0","0.00012853899735159542","0.00012853899735159542","91:0.0015126780891779879;93:0.0024226300145626656","91:68;93:68","91:0.003049034335764672;93:0.00363570511603456","0.04296875","0.11083984375","Yes"
"93","291.37825781435555","161.7740064358706","0.0260009765625","0.021484375","0.030517578125","2280","0.00020808007989525225","32","0.00020808007989525225","0","0.00020808007989525225","0.00020808007989525225","94:0.001967026847009695;79:0.0021858713041433275;92:0.0024226300145626656","94:68;79:68;92:68","94:0.0007967486602856177;79:0.002210330114135406;92:0.00363570511603456","0.0260009765625","0.0205078125","Yes"
"94","224.264395304988","189.8174336803603","0.013427734375","0.013916015625","0.012939453125","2280","0.00013735894820302168","32","0.00013735894820302168","0","0.00013735894820302168","0.00013735894820302168","93:0.001967026847009695;95:0.0014878899718108463","93:68;95:68","93:0.0007967486602856177;95:0.0015556113467026511","0.013427734375","0.017333984375","Yes"
"95","392.84476766443163","492.94483916923144","0.0125732421875","1","0.008544921875","2280","0.00018338983562384426","32","0.00018338983562384426","0","0.00018338983562384426","0.00018338983562384426","99:0.00726798143575999;94:0.0014878899718108463","99:68;94:68","99:0.012497595062028272;94:0.0015556113467026511","0.0125732421875","0.008544921875","Yes"
"96","239.6954338812072","130.78843028511835","0.4588623046875","0.068603515625","0.84912109375","2280","0.00014406370857161942","32","0.00014406370857161942","0","0.00014406370857161942","0.00014406370857161942","83:0.0019702645266789776","83:68;103:68","83:0.048722792417174504;103:0.0012981363217128838","0.4588623046875","0.439453125","Yes"
"97","225.9685815663583","48.87762974485556","0.011962890625","0.018310546875","0.005615234375","2280","0.00012946729669455795","32","0.00012946729669455795","0","0.00012946729669455795","0.00012946729669455795","87:0.0016005657608621493;107:0.004200396667581818","87:68;107:68","87:0.0024652588861524827;107:0.001960365953195181","0.011962890625","0.005859375","Yes"
"98","111.53167841710683","43.326463273120496","0.0152587890625","0.012939453125","0.017578125","2280","0.00028559121335166096","32","0.00028559121335166096","0","0.00028559121335166096","0.00028559121335166096","91:0.0017510341325015222;111:0.0024816987645312205","91:68;111:68","91:0.002094176972193579;111:0.0015436791337718192","0.0152587890625","0.017822265625","Yes"
"99","357.4473462766415","214.94022539523107","0.117919921875","0.131591796875","0.104248046875","2280","0.00022867186691167573","32","0.00022867186691167573","0","0.00022867186691167573","0.00022867186691167573","115:0.01726523149413922;95:0.00726798143575999","115:68;95:68","115:0.01859245596378306;95:0.012497595062028272","0.117919921875","0.18017578125","Yes"
"100","175.746862103669","150.56368193734707","0.0155029296875","0.01953125","0.011474609375","2280","0.00025639043560010254","32","0.00025639043560010254","0","0.00025639043560010254","0.00025639043560010254","101:0.0041373536528611365","101:68","101:0.001780341832963106","0.0155029296875","0.0458984375","Yes"
"101","326.9532292727199","267.6135565266803","0.0230712890625","0.026123046875","0.02001953125","2280","0.00013302668036448584","32","0.00013302668036448584","0","0.00013302668036448584","0.00013302668036448584","100:0.0041373536528611365;116:0.0012404694421520313;102:0.0015208348975550567","100:68;116:68;102:68","100:0.001780341832963106;116:0.01562194623936558;102:0.01926214653649541","0.0230712890625","0.0283203125","Yes"
"102","237.47555889452346","136.608916090606","0.4306640625","0.825927734375","0.035400390625","2280","","32","","0","","","101:0.0015208348975550567;103:0.0018665846566752187","101:68;103:68","101:0.01926214653649541;103:0.0025212003736926336","0.4306640625","0.496337890625","Yes"
"103","188.475711860445","68.36759906760152","0.02294921875","0.016357421875","0.029541015625","2280","0.00027844617772223776","32","0.00027844617772223776","0","0.00027844617772223776","0.00027844617772223776","104:0.0023497549462650202;102:0.0018665846566752187","104:68;96:68;102:68","104:0.025400531193704473;96:0.0012981363217128838;102:0.0025212003736926336","0.02294921875","0.02734375","Yes"
"104","215.36652977330849","161.50153470143286","0.0081787109375","0.011962890625","0.00439453125","2280","0.000571381938922155","32","0.000571381938922155","0","0.000571381938922155","0.000571381938922155","103:0.0023497549462650202;105:0.0014198060011159364","103:68;105:68","103:0.025400531193704473;105:0.0018344959124715898","0.0081787109375","0.0107421875","Yes"
"105","172.7825828053384","154.06639006866263","0.0142822265625","0.012451171875","0.01611328125","2280","0.0001474103615581418","32","0.0001474103615581418","0","0.0001474103615581418","0.0001474103615581418","104:0.0014198060011159364;106:0.0016861764295137693;117:0.0012200121460392566","104:68;106:68;117:68","104:0.0018344959124715898;106:0.023725432508007877;117:0.0024226007096176116","0.0142822265625","0.00732421875","Yes"
"106","132.91823920518308","206.67707642782347","0.013916015625","0.0166015625","0.01123046875","2280","0.00031207393472752466","32","0.00031207393472752466","0","0.00031207393472752466","0.00031207393472752466","107:0.003215680617132649;105:0.0016861764295137693","107:68;105:68","107:0.005280139580296439;105:0.023725432508007877","0.013916015625","0.0048828125","Yes"
"107","281.3793550325497","79.01226748992738","0.0142822265625","0.006103515625","0.0224609375","2280","0.00014862178433739943","32","0.00014862178433739943","0","0.00014862178433739943","0.00014862178433739943","106:0.003215680617132649;108:0.001812563635557457;97:0.004200396667581818","106:68;108:68;97:68","106:0.005280139580296439;108:0.0008972994856439043;97:0.001960365953195181","0.0142822265625","0.010009765625","Yes"
"108","204.23933695360898","152.91776015987344","0.01220703125","0.0166015625","0.0078125","2280","0.0004539038480160691","32","0.0004539038480160691","0","0.0004539038480160691","0.0004539038480160691","107:0.001812563635557457;109:0.0013975686850400681","107:68;109:68","107:0.0008972994856439043;109:0.002218436860088352","0.01220703125","0.010986328125","Yes"
"109","248.53634480567175","224.4184774578066","0.0076904296875","0.010009765625","0.00537109375","2280","0.00016540766608561815","32","0.00016540766608561815","0","0.00016540766608561815","0.00016540766608561815","108:0.0013975686850400681;110:0.001826853345416185;118:0.0026825492150746866","108:68;110:68;118:68","108:0.002218436860088352;110:0.014706510093628722;118:0.006425894707841356","0.0076904296875","0.00390625","Yes"
"110","274.9050095715308","144.9656849697097","0.0115966796875","0.01318359375","0.010009765625","2280","0.0002678851313910683","32","0.0002678851313910683","0","0.0002678851313910683","0.0002678851313910683","109:0.001826853345416185;111:0.0015945840413546797","109:68;111:68","109:0.014706510093628722;111:0.003137932067466348","0.0115966796875","0.00927734375","Yes"
"111","373.83650173809076","208.3158005534075","0.0277099609375","0.0078125","0.047607421875","2280","0.0001412008764636893","32","0.0001412008764636893","0","0.0001412008764636893","0.0001412008764636893","110:0.0015945840413546797;98:0.0024816987645312205","112:68;110:68;98:68","112:0.09402294758255485;110:0.003137932067466348;98:0.0015436791337718192","0.0277099609375","0.043701171875","Yes"
"112","187.819144813614","260.6305200186602","0.3663330078125","0.140625","0.06494140625","2280","","32","","0","","","","111:68;113:68","111:0.09402294758255485","0.3663330078125","0.36767578125","Yes"
"113","174.234144880348","84.9412143814831","0.1507568359375","0.11962890625","0.181884765625","2280","","32","","0","","","119:0.013117777038800571;114:0.017028839783647415","119:68;112:68;114:68","","0.1507568359375","0.151611328125","Yes"
"114","267.4454894839947","32.022676296980485","0.0162353515625","0.01708984375","0.015380859375","2280","0.00015170213272707703","32","0.00015170213272707703","0","0.00015170213272707703","0.00015170213272707703","115:0.005195212471556077;113:0.017028839783647415","115:68;113:68","115:0.0031743279343071917","0.0162353515625","0.0107421875","Yes"
"115","338.63436452048956","13.676947522278097","0.0364990234375","0.05859375","0.014404296875","2280","0.00042253614760417947","32","0.00042253614760417947","0","0.00042253614760417947","0.00042253614760417947","99:0.01726523149413922;114:0.005195212471556077","99:68;114:68","99:0.01859245596378306;114:0.0031743279343071917","0.0364990234375","0.033203125","Yes"
"116","234.7770551426509","150.8422010502654","0.0736083984375","0.1357421875","0.011474609375","2280","0.00025020176130457724","32","0.00025020176130457724","0","0.00025020176130457724","0.00025020176130457724","101:0.0012404694421520313;121:0.0095239580070616","101:68;121:68","101:0.01562194623936558;121:0.012626695465643961","0.0736083984375","0.078369140625","Yes"
"117","291.88025711590444","160.90068687994238","0.0166015625","0.01416015625","0.01904296875","2280","0.00021996252511628724","32","0.00021996252511628724","0","0.00021996252511628724","0.00021996252511628724","105:0.0012200121460392566;125:0.005671302082553953","105:68;125:68","105:0.0024226007096176116;125:0.008565558072915203","0.0166015625","0.0107421875","Yes"
"118","259.92774046177936","139.8138650083468","0.0093994140625","0.008544921875","0.01025390625","2280","0.00017296065246259927","32","0.00017296065246259927","0","0.00017296065246259927","0.00017296065246259927","109:0.0026825492150746866;129:0.0042343902799119315","109:68;129:68","109:0.006425894707841356;129:0.015523474936596726","0.0093994140625","0.00634765625","Yes"
"119","202.21260299883775","197.2636066974448","0.0291748046875","0.028076171875","0.0302734375","2280","0.00027606370944774383","32","0.00027606370944774383","0","0.00027606370944774383","0.00027606370944774383","113:0.013117777038800571;133:0.08164174056245344","113:68;133:68","133:0.06384515154963019","0.0291748046875","0.018310546875","Yes"
"120","248.6832136675174","152.8221702441528","0.0194091796875","0.020263671875","0.0185546875","2280","0.002437185310425077","32","0.002437185310425077","0","0.002437185310425077","0.002437185310425077","","121:68","","0.0194091796875","0.00830078125","Yes"
"121","199.770155170285","143.93348607265045","0.03564453125","0.0283203125","0.04296875","2280","0.00043777784723562056","32","0.00043777784723562056","0","0.00043777784723562056","0.00043777784723562056","122:0.015695272267671728;116:0.0095239580070616","120:68;122:68;116:68","122:0.0246399203917822;116:0.012626695465643961","0.03564453125","0.03125","Yes"
"122","272.39944491860933","323.9556386114905","0.017333984375","0.0107421875","0.02392578125","2280","0.0009141454784889913","32","0.0009141454784889913","0","0.0009141454784889913","0.0009141454784889913","121:0.015695272267671728;123:0.0014433902439645874","121:68;123:68","121:0.0246399203917822;123:0.0036084182263670106","0.017333984375","0.01171875","Yes"
"123","197.46270019673227","18.253037352644785","0.0067138671875","0.003662109375","0.009765625","2280","0.00033135145968224785","32","0.00033135145968224785","0","0.00033135145968224785","0.00033135145968224785","136:0.0016642233165762577;124:0.0010601842065632028;122:0.0014433902439645874","136:68;124:68;122:68","136:0.0034106152698153147;124:0.002142172587335789;122:0.0036084182263670106","0.0067138671875","0.006103515625","Yes"
"124","209.63404944268294","146.6124957261848","0.0111083984375","0.01513671875","0.007080078125","2280","0.00018714061035155098","32","0.00018714061035155098","0","0.00018714061035155098","0.00018714061035155098","123:0.0010601842065632028;125:0.0011198576465315802","123:68;125:68","123:0.002142172587335789;125:0.0017759247983581417","0.0111083984375","0.00830078125","Yes"
"125","213.1048461256881","217.92901419586096","0.0377197265625","0.032470703125","0.04296875","2280","0.0002113384863482256","32","0.0002113384863482256","0","0.0002113384863482256","0.0002113384863482256","117:0.005671302082553953;124:0.0011198576465315802;126:0.0011333866177290763","117:68;124:68;126:68","117:0.008565558072915203;124:0.0017759247983581417;126:0.08657577270105743","0.0377197265625","0.166015625","Yes"
"126","75.15130448668604","134.7149044154905","0.0123291015625","0.0107421875","0.013916015625","2280","0.00023182495403477752","32","0.00023182495403477752","0","0.00023182495403477752","0.00023182495403477752","127:0.0016521986785151543;125:0.0011333866177290763","127:68;125:68","127:0.0030914763957899938;125:0.08657577270105743","0.0123291015625","0.011474609375","Yes"
"127","319.87356023922484","166.5298175809855","0.053955078125","0.0595703125","0.04833984375","2280","0.0008976094312471927","32","0.0008976094312471927","0","0.0008976094312471927","0.0008976094312471927","126:0.0016521986785151543;128:0.0023568853510636256;137:0.0015392474934674272","126:68;128:68;137:68","126:0.0030914763957899938;128:0.0031457335340461245;137:0.0026364375577631882","0.053955078125","0.160400390625","Yes"
"128","318.6741422456031","50.78511719933586","0.008056640625","0.01171875","0.00439453125","2280","0.00020408740443605616","32","0.00020408740443605616","0","0.00020408740443605616","0.00020408740443605616","127:0.0023568853510636256;129:0.001585960726946306","127:68;129:68","127:0.0031457335340461245;129:0.0016988263391511937","0.008056640625","0.003662109375","Yes"
"129","140.20685120430923","87.64055207201787","0.0372314453125","0.06640625","0.004150390625","2280","0.00023838134686151138","32","0.00023838134686151138","0","0.00023838134686151138","0.00023838134686151138","130:0.004718408868747609;128:0.001585960726946306;118:0.0042343902799119315","130:68;128:68;118:68","130:0.011528996919343504;128:0.0016988263391511937;118:0.015523474936596726","0.0372314453125","0.0224609375","Yes"
"130","217.68205618818504","205.5375125189116","0.0240478515625","0.03857421875","0.009521484375","2280","","32","","0","","","129:0.004718408868747609","129:68;131:68","129:0.011528996919343504","0.0240478515625","0.020263671875","Yes"
"131","63.32911936626136","68.28780618581408","0.0594482421875","0.076171875","0.042724609375","2280","0.002380445698699118","32","0.002380445698699118","0","0.002380445698699118","0.002380445698699118","138:0.0024996534660965686;132:0.0026156784327431293","138:68;130:68;132:68","138:0.009274258986117695;132:0.0035639240473548106","0.0594482421875","0.158447265625","Yes"
"132","224.74759027473013","21.739752052124544","0.015625","0.007568359375","0.023681640625","2280","0.00013625294077267939","32","0.00013625294077267939","0","0.00013625294077267939","0.00013625294077267939","133:0.0021731805135779825;131:0.0026156784327431293","133:68;131:68","133:0.00260715320382518;131:0.0035639240473548106","0.015625","0.004638671875","Yes"
"133","201.28354792786598","129.17602625834283","0.0076904296875","0.005859375","0.009521484375","2280","0.000320289445973025","32","0.000320289445973025","0","0.000320289445973025","0.000320289445973025","132:0.0021731805135779825;134:0.002108340096182104;119:0.08164174056245344","132:68;134:68;119:68","132:0.00260715320382518;134:0.0030804855319166713;119:0.06384515154963019","0.0076904296875","0.010986328125","Yes"
"134","194.28228854042115","144.0801127352826","0.0113525390625","0.0185546875","0.004150390625","2280","0.00025916492868369834","32","0.00025916492868369834","0","0.00025916492868369834","0.00025916492868369834","133:0.002108340096182104;135:0.002266261153475335","133:68;135:68","133:0.0030804855319166713;135:0.012275966453210774","0.0113525390625","0.005615234375","Yes"
"135","135.25064074850133","109.6891145600662","0.018310546875","0.02001953125","0.0166015625","2280","0.0005740276826626214","32","0.0005740276826626214","0","0.0005740276826626214","0.0005740276826626214","134:0.002266261153475335;139:0.0017181817416351552","134:68;139:68","134:0.012275966453210774;139:0.0058707999117701415","0.018310546875","0.02587890625","Yes"
"136","227.2190225353594","247.63812849949886","0.0159912109375","0.018310546875","0.013671875","2280","0.00032620056007392665","32","0.00032620056007392665","0","0.00032620056007392665","0.00032620056007392665","123:0.0016642233165762577;143:0.00358714951555289","123:68;143:68","123:0.0034106152698153147;143:0.005313854065151058","0.0159912109375","0.009033203125","Yes"
"137","338.2638337486304","13.80072035909696","0.015625","0.018310546875","0.012939453125","2280","0.00016062370297620265","32","0.00016062370297620265","0","0.00016062370297620265","0.00016062370297620265","147:0.002573960967930833;127:0.0015392474934674272","147:68;127:68","147:0.0024938305527061333;127:0.0026364375577631882","0.015625","0.01220703125","Yes"
"138","317.11284208414344","148.41775022880717","0.0093994140625","0.008544921875","0.01025390625","2280","0.00012485728333856612","32","0.00012485728333856612","0","0.00012485728333856612","0.00012485728333856612","151:0.0035503190786466132;131:0.0024996534660965686","151:80;131:68","151:0.002279884576258634;131:0.009274258986117695","0.0093994140625","0.0078125","Yes"
"139","153.3597717039039","18.429249954049748","0.00830078125","0.01123046875","0.00537109375","2280","0.0002731288504546195","32","0.0002731288504546195","0","0.0002731288504546195","0.0002731288504546195","155:0.005123471919610295;135:0.0017181817416351552","155:68;135:68","155:0.0021753913326172103;135:0.0058707999117701415","0.00830078125","0.005859375","Yes"
"140","196.66773480637136","260.6235605250432","0.0150146484375","0.015869140625","0.01416015625","2280","0.00017057641858617262","32","0.00017057641858617262","0","0.00017057641858617262","0.00017057641858617262","141:0.0013756477332777794","141:68","141:0.004550388052607379","0.0150146484375","0.01025390625","Yes"
"141","337.76748046408755","203.17002420680976","0.015869140625","0.027099609375","0.004638671875","2280","0.00013291354658504406","32","0.00013291354658504406","0","0.00013291354658504406","0.00013291354658504406","140:0.0013756477332777794;142:0.0010614038137305437","140:68;142:68","140:0.004550388052607379;142:0.00173899610735459","0.015869140625","0.005126953125","Yes"
"142","293.53335675065216","83.22284856877897","0.01220703125","0.01318359375","0.01123046875","2280","0.0001709129877388075","32","0.0001709129877388075","0","0.0001709129877388075","0.0001709129877388075","143:0.0015185686282971345;141:0.0010614038137305437","143:68;141:68","143:0.0043116208830776825;141:0.00173899610735459","0.01220703125","0.00830078125","Yes"
"143","336.3211267213988","47.36532681918716","0.019287109375","0.013427734375","0.025146484375","2280","0.0001399923629202635","32","0.0001399923629202635","0","0.0001399923629202635","0.0001399923629202635","142:0.0015185686282971345;144:0.0013851993814261165;136:0.00358714951555289","142:68;144:68;136:68","142:0.0043116208830776825;144:0.029809286802657015;136:0.005313854065151058","0.019287109375","0.044921875","Yes"
"144","312.03492895538125","401.52822576045395","0.0108642578125","0.0107421875","0.010986328125","2280","0.00009831364496745805","32","0.00009831364496745805","0","0.00009831364496745805","0.00009831364496745805","145:0.004589073086902817;143:0.0013851993814261165","145:68;143:68","145:0.0267688615679553;143:0.029809286802657015","0.0108642578125","0.008544921875","Yes"
"145","231.89872524934677","118.49116169738973","0.0240478515625","0.018798828125","0.029296875","2280","0.0007592234511305099","32","0.0007592234511305099","0","0.0007592234511305099","0.0007592234511305099","144:0.004589073086902817","144:68;146:68","144:0.0267688615679553","0.0240478515625","0.041259765625","Yes"
"146","","","0.498046875","0.50537109375","0.5078125","2280","","32","","0","","","","145:68;147:68","","0.498046875","0.5","Yes"
"147","97.14886067425144","41.09226545681596","0.015625","0.01171875","0.01953125","2280","0.0009275815322698993","32","0.0009275815322698993","0","0.0009275815322698993","0.0009275815322698993","148:0.0026726274178507092;137:0.002573960967930833","148:68;137:68;146:68","148:0.002221664867986889;137:0.0024938305527061333","0.015625","0.017333984375","Yes"
"148","271.3678001921844","205.37464551902463","0.009033203125","0.0087890625","0.00927734375","2280","0.00018807957476310282","32","0.00018807957476310282","0","0.00018807957476310282","0.00018807957476310282","147:0.0026726274178507092;149:0.002872999016033412","147:68;149:68","147:0.002221664867986889;149:0.0038049686870682276","0.009033203125","0.00732421875","Yes"
"149","222.24054635575104","222.62568153592116","0.0118408203125","0.018310546875","0.00537109375","2280","0.0002694312037303914","32","0.0002694312037303914","0","0.0002694312037303914","0.0002694312037303914","150:0.0022272615634149617;148:0.002872999016033412","150:68;148:68","150:0.0028429871121927464;148:0.0038049686870682276","0.0118408203125","0.004150390625","Yes"
"150","361.940806073814","477.0457273489678","0.0272216796875","0.020751953125","0.03369140625","2280","0.00034140361297330926","32","0.00034140361297330926","0","0.00034140361297330926","0.00034140361297330926","149:0.0022272615634149617;151:0.0012436953510541193","149:68;151:68","149:0.0028429871121927464;151:0.005595355223835974","0.0272216796875","0.011474609375","Yes"
"151","189.15711045853078","206.24246084307086","0.0101318359375","0.006591796875","0.013671875","2280","0.00012103263916038875","32","0.00012103263916038875","0","0.00012103263916038875","0.00012103263916038875","138:0.0035503190786466132;152:0.0010929552454387592;150:0.0012436953510541193","138:80;152:68;150:68","138:0.002279884576258634;152:0.0023418631077988805;150:0.005595355223835974","0.0101318359375","0.008544921875","Yes"
"152","361.91823623455645","76.90257040462626","0.0101318359375","0.01318359375","0.007080078125","2280","0.00025166732613175584","32","0.00025166732613175584","0","0.00025166732613175584","0.00025166732613175584","151:0.0010929552454387592;153:0.009775815542838101","151:68;153:68","151:0.0023418631077988805;153:0.0024278299732219677","0.0101318359375","0.00732421875","Yes"
"153","320.5410885948711","167.37350701946343","0.0201416015625","0.01123046875","0.029052734375","2280","0.0000815973729245674","32","0.0000815973729245674","0","0.0000815973729245674","0.0000815973729245674","152:0.009775815542838101;154:0.008151115161182332","152:68;154:68","152:0.0024278299732219677;154:0.0038819394403803165","0.0201416015625","0.011474609375","Yes"
"154","206.93795759495703","150.34912206611776","0.009765625","0.010986328125","0.008544921875","2280","0.00028519284670844693","32","0.00028519284670844693","0","0.00028519284670844693","0.00028519284670844693","153:0.008151115161182332;155:0.001518585796953964","153:68;155:68","153:0.0038819394403803165;155:0.003337106340343343","0.009765625","0.00732421875","Yes"
"155","311.58318345170187","279.3771894136636","0.0164794921875","0.017822265625","0.01513671875","2280","0.00013754129001542157","32","0.00013754129001542157","0","0.00013754129001542157","0.00013754129001542157","139:0.005123471919610295;154:0.001518585796953964","139:68;154:68","139:0.0021753913326172103;154:0.003337106340343343","0.0164794921875","0.017333984375","Yes"
